player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,sca_def,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_def,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
James Maddison,ENG,MF,Leicester City,24,1996,2.0,2.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.01,0.22,0.23,0.01,0.23,1.6,1.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.02,0.0,0.0,39.0,51.0,76.5,679.0,158.0,19.0,27.0,70.4,16.0,17.0,94.1,4.0,7.0,57.1,-0.3,2.0,5.0,2.0,0.0,4.0,50.0,1.0,1.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,37.0,10.0,4.0,11.0,36.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,4.0,2.55,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,1.0,2.0,2.0,100.0,0.0,17.0,2.0,11.8,7.0,6.0,4.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,66.0,0.0,7.0,43.0,20.0,4.0,65.0,0.0,0.0,0.0,0.0,0.0,54.0,269.0,131.0,8.0,2.0,1.0,59.0,47.0,79.7,4.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,2.0,1.0,66.7
Harry Maguire,ENG,DF,Manchester Utd,28,1993,2.0,2.0,180.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.18,0.0,0.18,0.18,0.18,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18,-0.4,-0.4,90.0,103.0,87.4,1919.0,644.0,29.0,30.0,96.7,45.0,51.0,88.2,16.0,21.0,76.2,0.0,0.0,7.0,0.0,0.0,3.0,100.0,3.0,3.0,0.0,24.0,4.0,0.0,0.0,0.0,0.0,0.0,75.0,11.0,17.0,19.0,76.0,6.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,0.0,2.0,3.0,66.7,1.0,13.0,6.0,46.2,9.0,3.0,1.0,1.0,0.0,0.0,1.0,4.0,16.0,0.0,130.0,19.0,82.0,53.0,6.0,2.0,128.0,0.0,0.0,0.0,0.0,0.0,78.0,648.0,469.0,12.0,4.0,0.0,85.0,84.0,98.8,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,15.0,6.0,2.0,75.0
Riyad Mahrez,ALG,FW,Manchester City,30,1991,2.0,1.0,94.0,1.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.96,0.96,0.96,1.0,1.0,0.0,0.97,0.03,1.01,0.97,1.01,1.0,4.0,1.0,1.0,25.0,3.83,0.96,0.25,1.0,0.25,0.0,0.0,38.0,43.0,88.4,620.0,175.0,23.0,26.0,88.5,11.0,12.0,91.7,3.0,4.0,75.0,0.0,2.0,1.0,1.0,1.0,1.0,39.0,4.0,0.0,0.0,4.0,2.0,3.0,2.0,1.0,0.0,1.0,33.0,4.0,6.0,37.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,5.0,4.79,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,50.0,1.0,10.0,6.0,60.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,4.0,18.0,39.0,8.0,52.0,1.0,1.0,100.0,1.0,0.0,44.0,256.0,166.0,7.0,0.0,2.0,51.0,42.0,82.4,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
Sadio Mané,SEN,FW,Liverpool,29,1992,2.0,2.0,180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,1.4,1.4,0.4,0.7,0.18,0.88,0.7,0.88,2.0,10.0,4.0,0.0,40.0,5.0,2.0,0.1,0.25,0.14,-0.4,-0.4,35.0,54.0,64.8,555.0,143.0,23.0,30.0,76.7,9.0,16.0,56.3,3.0,5.0,60.0,-0.4,5.0,3.0,5.0,1.0,7.0,53.0,1.0,0.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,38.0,8.0,8.0,13.0,34.0,1.0,1.0,0.0,0.0,2.0,7.0,0.0,6.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,25.0,6.0,24.0,6.0,10.0,9.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,83.0,1.0,6.0,36.0,47.0,20.0,82.0,2.0,5.0,40.0,2.0,0.0,54.0,342.0,187.0,12.0,3.0,4.0,99.0,69.0,69.7,6.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,8.0,8.0,5.0,61.5
Fernando Marçal,BRA,DF,Wolves,32,1989,2.0,2.0,180.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.04,0.06,0.01,0.06,2.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.03,0.0,0.0,100.0,125.0,80.0,1997.0,658.0,42.0,44.0,95.5,46.0,56.0,82.1,12.0,21.0,57.1,-0.1,2.0,5.0,4.0,2.0,10.0,105.0,20.0,1.0,1.0,8.0,8.0,15.0,0.0,0.0,0.0,0.0,70.0,28.0,27.0,93.0,10.0,2.0,19.0,1.0,2.0,2.0,3.0,5.0,5.0,2.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,3.0,1.0,1.0,2.0,5.0,40.0,3.0,32.0,11.0,34.4,15.0,14.0,3.0,1.0,0.0,0.0,1.0,7.0,3.0,0.0,144.0,2.0,35.0,69.0,49.0,2.0,125.0,1.0,1.0,100.0,1.0,0.0,89.0,450.0,300.0,23.0,6.0,1.0,95.0,90.0,94.7,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,15.0,2.0,2.0,50.0
Solly March,ENG,"DF,MF",Brighton,27,1994,2.0,2.0,180.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.03,0.06,0.09,0.03,0.09,2.0,1.0,1.0,1.0,100.0,0.5,0.5,0.0,0.0,0.05,-0.1,-0.1,61.0,82.0,74.4,1152.0,327.0,30.0,32.0,93.8,23.0,34.0,67.6,8.0,14.0,57.1,-0.1,4.0,1.0,3.0,1.0,8.0,74.0,8.0,1.0,0.0,10.0,4.0,5.0,2.0,0.0,2.0,0.0,58.0,5.0,19.0,72.0,1.0,2.0,5.0,0.0,0.0,1.0,0.0,3.0,5.0,2.5,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,4.0,0.0,2.0,1.0,1.0,100.0,0.0,31.0,11.0,35.5,17.0,4.0,10.0,5.0,0.0,0.0,5.0,2.0,4.0,0.0,103.0,3.0,33.0,34.0,39.0,7.0,95.0,0.0,0.0,0.0,0.0,0.0,65.0,296.0,194.0,12.0,0.0,2.0,77.0,64.0,83.1,1.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,15.0,3.0,0.0,100.0
Pablo Marí,ESP,DF,Arsenal,27,1993,2.0,2.0,180.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.15,0.05,0.21,0.15,0.21,2.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.31,-0.3,-0.3,78.0,87.0,89.7,1640.0,531.0,23.0,26.0,88.5,40.0,42.0,95.2,14.0,17.0,82.4,-0.1,1.0,9.0,0.0,0.0,8.0,86.0,1.0,1.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,64.0,8.0,15.0,61.0,13.0,11.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,3.0,1.0,4.0,8.0,50.0,4.0,19.0,4.0,21.1,9.0,8.0,2.0,6.0,4.0,0.0,2.0,5.0,11.0,0.0,114.0,15.0,55.0,61.0,7.0,3.0,113.0,2.0,2.0,100.0,2.0,0.0,61.0,351.0,190.0,4.0,1.0,0.0,67.0,66.0,98.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,5.0,4.0,55.6
Anthony Martial,FRA,FW,Manchester Utd,25,1995,2.0,1.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.12,0.0,0.12,0.12,0.12,0.8,1.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.1,-0.1,-0.1,9.0,13.0,69.2,153.0,19.0,4.0,6.0,66.7,4.0,5.0,80.0,1.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1.0,11.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,27.3,1.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,2.0,10.0,8.0,4.0,18.0,3.0,3.0,100.0,3.0,0.0,12.0,60.0,31.0,3.0,0.0,0.0,38.0,14.0,36.8,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,50.0
Martinelli,BRA,FW,Arsenal,20,2001,2.0,2.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.08,0.04,0.12,0.08,0.12,1.6,1.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.13,-0.1,-0.1,15.0,22.0,68.2,203.0,26.0,8.0,9.0,88.9,6.0,9.0,66.7,0.0,2.0,0.0,-0.1,2.0,1.0,0.0,0.0,0.0,19.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6.0,2.0,3.0,16.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,3.0,1.82,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,2.0,1.0,4.0,25.0,3.0,42.0,9.0,21.4,7.0,15.0,20.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,36.0,3.0,5.0,18.0,16.0,4.0,33.0,0.0,1.0,0.0,0.0,0.0,19.0,84.0,49.0,2.0,2.0,0.0,44.0,22.0,50.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,6.0,40.0
Emiliano Martínez,ARG,GK,Aston Villa,28,1992,2.0,2.0,180.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,56.0,80.4,1424.0,893.0,4.0,4.0,100.0,23.0,23.0,100.0,18.0,29.0,62.1,0.0,0.0,0.0,0.0,0.0,0.0,30.0,26.0,9.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,32.0,2.0,22.0,3.0,43.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,46.0,57.0,1.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,33.0,0.0,0.0,0.0,18.0,18.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
Adam Masina,MAR,DF,Watford,27,1994,2.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,96.0,71.9,1770.0,807.0,11.0,13.0,84.6,39.0,49.0,79.6,19.0,34.0,55.9,0.0,0.0,7.0,1.0,0.0,10.0,82.0,14.0,2.0,0.0,8.0,8.0,2.0,0.0,0.0,0.0,0.0,37.0,19.0,40.0,62.0,12.0,5.0,12.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,1.0,1.0,100.0,0.0,15.0,3.0,20.0,6.0,6.0,3.0,1.0,0.0,0.0,1.0,4.0,8.0,0.0,112.0,12.0,57.0,50.0,12.0,0.0,98.0,2.0,2.0,100.0,2.0,0.0,65.0,321.0,180.0,5.0,2.0,0.0,64.0,63.0,98.4,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,14.0,7.0,2.0,77.8
Jean-Philippe Mateta,FRA,FW,Crystal Palace,24,1997,1.0,1.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,63.6,68.0,6.0,7.0,9.0,77.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,21.4,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,1.0,3.0,11.0,1.0,0.0,11.0,2.0,2.0,100.0,2.0,0.0,6.0,18.0,0.0,0.0,0.0,0.0,21.0,9.0,42.9,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,83.3
Nemanja Matić,SRB,MF,Manchester Utd,33,1988,2.0,1.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.04,0.0,0.04,0.04,0.04,1.2,1.0,1.0,0.0,100.0,0.84,0.84,0.0,0.0,0.05,-0.1,-0.1,70.0,84.0,83.3,1321.0,466.0,32.0,36.0,88.9,29.0,36.0,80.6,8.0,9.0,88.9,0.0,0.0,7.0,0.0,0.0,8.0,79.0,5.0,5.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,59.0,17.0,8.0,64.0,9.0,6.0,0.0,2.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,15.0,8.0,53.3,4.0,11.0,0.0,4.0,0.0,0.0,4.0,5.0,6.0,0.0,105.0,5.0,37.0,65.0,13.0,2.0,101.0,2.0,2.0,100.0,2.0,0.0,61.0,336.0,205.0,4.0,2.0,0.0,69.0,65.0,94.2,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,3.0,70.0
Joël Matip,CMR,DF,Liverpool,30,1991,2.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.34,0.0,0.34,0.34,0.34,2.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.17,-0.7,-0.7,110.0,118.0,93.2,2604.0,661.0,22.0,24.0,91.7,62.0,65.0,95.4,26.0,29.0,89.7,0.0,0.0,11.0,0.0,0.0,8.0,112.0,6.0,6.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,93.0,7.0,18.0,18.0,90.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,2.0,20.0,5.0,3.0,2.0,2.0,0.0,0.0,2.0,3.0,17.0,0.0,146.0,12.0,65.0,86.0,6.0,6.0,141.0,2.0,2.0,100.0,2.0,0.0,84.0,403.0,239.0,5.0,0.0,0.0,96.0,92.0,95.8,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,20.0,13.0,4.0,76.5
Neal Maupay,FRA,FW,Brighton,25,1996,2.0,2.0,135.0,2.0,0.0,0.0,0.0,1.0,0.0,1.33,0.0,1.33,1.33,1.33,1.0,1.0,0.0,0.64,0.02,0.66,0.64,0.66,1.5,5.0,3.0,0.0,60.0,3.33,2.0,0.4,0.67,0.19,1.0,1.0,19.0,27.0,70.4,251.0,22.0,14.0,19.0,73.7,5.0,7.0,71.4,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,25.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,3.0,0.0,23.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,4.0,2.67,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,5.0,20.8,4.0,7.0,13.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,47.0,1.0,2.0,19.0,27.0,6.0,45.0,1.0,1.0,100.0,1.0,0.0,33.0,131.0,75.0,5.0,1.0,1.0,70.0,34.0,48.6,3.0,4.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,20.0
Bryan Mbeumo,FRA,FW,Brentford,22,1999,2.0,2.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.28,0.3,0.59,0.28,0.59,1.8,5.0,0.0,1.0,0.0,2.8,0.0,0.0,0.0,0.1,-0.5,-0.5,27.0,46.0,58.7,428.0,93.0,16.0,25.0,64.0,4.0,6.0,66.7,5.0,7.0,71.4,-0.5,4.0,0.0,1.0,0.0,1.0,41.0,5.0,2.0,0.0,8.0,3.0,2.0,3.0,3.0,0.0,0.0,27.0,9.0,10.0,29.0,9.0,2.0,0.0,5.0,0.0,1.0,4.0,6.0,7.0,3.91,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,29.0,3.0,10.3,0.0,13.0,16.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,69.0,1.0,6.0,21.0,46.0,9.0,64.0,2.0,5.0,40.0,3.0,0.0,44.0,136.0,70.0,3.0,2.0,0.0,79.0,45.0,57.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,1.0,2.0,33.3
James McArthur,SCO,MF,Crystal Palace,33,1987,2.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,2.0,1.0,1.0,0.0,100.0,0.5,0.5,0.0,0.0,0.04,0.0,0.0,69.0,84.0,82.1,1274.0,390.0,28.0,33.0,84.8,32.0,38.0,84.2,6.0,10.0,60.0,0.0,1.0,2.0,4.0,2.0,7.0,79.0,5.0,3.0,0.0,19.0,2.0,2.0,0.0,0.0,0.0,0.0,56.0,17.0,11.0,15.0,63.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,2.0,0.0,1.0,4.0,25.0,3.0,46.0,10.0,21.7,24.0,20.0,2.0,3.0,0.0,0.0,3.0,4.0,5.0,0.0,107.0,5.0,33.0,61.0,18.0,3.0,102.0,2.0,2.0,100.0,2.0,0.0,73.0,240.0,90.0,2.0,2.0,0.0,78.0,66.0,84.6,2.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,18.0,1.0,1.0,50.0
Alex McCarthy,ENG,GK,Southampton,31,1989,2.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,54.0,42.6,846.0,616.0,5.0,5.0,100.0,8.0,8.0,100.0,10.0,41.0,24.4,0.0,0.0,1.0,0.0,0.0,0.0,29.0,25.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,40.0,4.0,36.0,0.0,0.0,7.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,53.0,59.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,20.0,96.0,68.0,0.0,0.0,0.0,14.0,14.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
John McGinn,SCO,MF,Aston Villa,26,1994,2.0,2.0,180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.1,0.1,0.1,0.07,0.07,0.14,0.07,0.14,2.0,4.0,1.0,0.0,25.0,2.0,0.5,0.25,1.0,0.03,0.9,0.9,59.0,75.0,78.7,1459.0,527.0,18.0,21.0,85.7,29.0,34.0,85.3,11.0,19.0,57.9,-0.1,3.0,12.0,0.0,0.0,8.0,65.0,10.0,7.0,1.0,9.0,9.0,3.0,3.0,3.0,0.0,0.0,46.0,7.0,22.0,56.0,11.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,5.0,2.5,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,25.0,3.0,16.0,5.0,31.3,6.0,6.0,4.0,1.0,0.0,0.0,1.0,3.0,5.0,0.0,95.0,4.0,20.0,54.0,31.0,4.0,86.0,2.0,2.0,100.0,2.0,0.0,49.0,226.0,128.0,3.0,2.0,1.0,64.0,54.0,84.4,1.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,18.0,5.0,2.0,71.4
Kenny McLean,SCO,MF,Norwich City,29,1992,1.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,100.0,169.0,22.0,4.0,4.0,100.0,6.0,6.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,1.0,1.0,100.0,0.0,9.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,15.0,1.0,12.0,5.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,8.0,74.0,31.0,0.0,0.0,0.0,13.0,10.0,76.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
